Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent
140.05,Travel,Credit Card,Desktop,Bengaluru,0,32,355.77,490,0,0
70.94,Travel,Credit Card,Desktop,Chennai,0,27,14.7,1374,0,0
34.85,Grocery,NetBanking,Desktop,Kolkata,0,68,165.16,129,0,0
128.67,Travel,NetBanking,POS,Delhi,0,105,343.35,769,0,0
64.72,Food,UPI,Mobile,Pune,0,176,84.61,1743,0,0
139.86,Travel,UPI,POS,Kolkata,0,7,284.59,437,1,0
79.86,Utilities,Credit Card,Desktop,Pune,0,174,92.78,1208,0,0
122.75,Food,PayPal,Mobile,Mumbai,0,103,85.83,1007,0,0
73.02,Grocery,Credit Card,POS,Mumbai,1,112,388.42,1487,0,0
42.77,Fashion,Credit Card,Desktop,Bengaluru,0,146,140.6,780,0,0
253.5,Health,UPI,POS,Delhi,0,166,194.13,1487,0,0
62.32,Utilities,NetBanking,POS,Delhi,0,103,367.71,172,0,0
74.33,Food,UPI,Mobile,Hyderabad,0,193,97.96,558,0,0
19.93,Fashion,UPI,Mobile,Hyderabad,0,17,270.55,1338,0,0
78.61,Fashion,UPI,POS,Kolkata,0,90,459.73,1058,0,0
67.82,Food,Credit Card,Mobile,Chennai,0,115,281.38,552,0,0
16.35,Grocery,PayPal,Mobile,Hyderabad,0,86,33.93,749,0,0
4.91,Electronics,Credit Card,POS,Kolkata,0,103,298.95,1489,0,0
74.18,Fashion,Debit Card,Mobile,Pune,0,82,54.18,447,0,0
115.41,Fashion,UPI,Mobile,Pune,1,126,148.24,1134,0,0
59.29,Grocery,UPI,Desktop,Kolkata,0,38,426.34,574,0,0
20.57,Grocery,Debit Card,Mobile,Chennai,0,92,15.42,1039,0,0
87.85,Travel,UPI,Desktop,Mumbai,0,63,47.74,846,0,0
6.68,Grocery,UPI,POS,Bengaluru,0,170,188.05,1430,0,0
46.65,Fashion,UPI,Desktop,Delhi,0,136,499.7,188,0,0
14.27,Food,Debit Card,POS,Mumbai,0,30,153.01,1839,1,1
16.31,Electronics,Credit Card,Mobile,Kolkata,0,64,87.06,656,0,0
18.08,Entertainment,UPI,Mobile,Pune,0,9,279.22,1270,0,0
39.11,Travel,PayPal,Desktop,Mumbai,0,57,264.43,802,0,0
4.2,Entertainment,Debit Card,POS,Chennai,0,107,230.31,1723,1,0
40.57,Food,NetBanking,Mobile,Bengaluru,0,187,473.86,1098,0,0
57.35,Electronics,Debit Card,Desktop,Pune,0,95,147.27,1685,0,0
52.82,Electronics,Credit Card,Desktop,Chennai,0,195,153.73,1268,0,0
38.6,Electronics,Debit Card,Desktop,Kolkata,0,75,78.73,1564,0,0
146.18,Health,NetBanking,Mobile,Mumbai,0,5,351.67,157,0,0
12.56,Food,PayPal,POS,Delhi,0,95,167.47,1307,0,0
56.37,Utilities,NetBanking,Mobile,Hyderabad,0,4,403.34,1603,1,0
5.12,Travel,Debit Card,Mobile,Chennai,0,8,486.16,906,0,0
5.91,Travel,NetBanking,POS,Pune,0,170,31.41,1775,0,0
68.24,Electronics,Debit Card,Desktop,Mumbai,0,163,496.63,1405,0,0
66.78,Food,PayPal,Mobile,Hyderabad,0,141,134.51,635,0,0
168.32,Health,PayPal,Desktop,Hyderabad,0,133,215.85,570,0,0
65.29,Electronics,Credit Card,Desktop,Mumbai,0,40,391.09,193,0,0
257.09,Grocery,PayPal,POS,Bengaluru,0,19,336.01,678,0,0
3.99,Utilities,UPI,POS,Mumbai,0,82,391.43,1588,0,1
8.25,Entertainment,NetBanking,POS,Pune,0,125,238.5,160,1,1
3.61,Travel,NetBanking,Desktop,Kolkata,0,4,458.87,1651,0,0
16.39,Entertainment,Debit Card,Desktop,Delhi,0,128,397.07,725,0,0
62.34,Fashion,PayPal,Mobile,Pune,0,187,161.52,533,0,0
82.98,Electronics,Credit Card,Desktop,Kolkata,0,146,474.76,1477,0,0
3.73,Grocery,Credit Card,POS,Hyderabad,0,152,480.92,1802,0,0
233.46,Travel,Credit Card,POS,Delhi,0,107,213.38,213,0,0
147.7,Entertainment,UPI,POS,Chennai,0,93,329.46,855,0,0
28.15,Utilities,PayPal,POS,Hyderabad,0,31,409.24,700,0,0
6.43,Health,Credit Card,Desktop,Bengaluru,0,58,410.48,1011,0,0
14.9,Food,UPI,POS,Mumbai,0,28,16.92,1576,0,0
10.86,Travel,NetBanking,Mobile,Chennai,0,137,318.22,1052,0,0
10.53,Utilities,Debit Card,Desktop,Pune,0,173,487.11,583,0,0
58.48,Entertainment,PayPal,POS,Delhi,0,90,123.36,1288,1,1
22.57,Food,PayPal,Mobile,Chennai,0,49,399.85,160,0,0
35.47,Entertainment,NetBanking,POS,Bengaluru,0,111,271.78,726,0,0
364.55,Food,PayPal,Desktop,Mumbai,0,2,118.52,1067,0,0
92.24,Health,PayPal,Desktop,Chennai,1,6,35.01,843,0,1
238.04,Health,PayPal,Mobile,Pune,0,29,382.36,1819,0,1
12.3,Electronics,PayPal,Desktop,Delhi,0,154,165.07,688,0,0
38.52,Electronics,UPI,Mobile,Chennai,1,156,194.04,409,0,1
64.73,Travel,UPI,POS,Mumbai,1,7,247.76,1113,0,0
6.39,Health,Debit Card,Desktop,Pune,0,34,258.53,956,0,0
0.34,Grocery,PayPal,POS,Chennai,0,184,111.03,1345,0,0
88.8,Entertainment,NetBanking,POS,Delhi,1,138,338.61,1213,1,1
82.14,Entertainment,Credit Card,Desktop,Mumbai,0,112,349.34,1500,0,1
42.32,Entertainment,Debit Card,POS,Bengaluru,0,57,79.73,567,1,0
53.81,Travel,Credit Card,Mobile,Bengaluru,0,175,271.13,606,0,0
42.95,Entertainment,Credit Card,Mobile,Hyderabad,1,27,308.54,1439,0,0
1.94,Fashion,PayPal,Mobile,Chennai,0,39,101.26,1123,1,1
32.68,Food,NetBanking,Desktop,Delhi,0,150,448.29,1435,0,0
15.59,Entertainment,Credit Card,POS,Chennai,0,119,246.58,714,0,0
8.29,Utilities,Credit Card,POS,Mumbai,0,147,66.36,1278,0,0
251.21,Food,Debit Card,POS,Hyderabad,1,100,173.85,1561,0,1
73.18,Electronics,NetBanking,POS,Delhi,0,9,243.71,1718,0,0
104.35,Entertainment,NetBanking,Mobile,Chennai,0,147,14.97,69,0,1
30.31,Utilities,Credit Card,Desktop,Delhi,0,2,25.64,1199,0,0
39.96,Grocery,NetBanking,Mobile,Mumbai,0,92,37.21,395,0,0
21.63,Utilities,Debit Card,Mobile,Hyderabad,0,189,273.69,1663,0,0
8.16,Health,Debit Card,Desktop,Delhi,0,59,174.68,277,0,0
15.78,Health,Debit Card,Desktop,Mumbai,0,198,447.62,41,0,0
127.77,Electronics,PayPal,Mobile,Bengaluru,0,71,284.02,1589,0,0
90.54,Fashion,Credit Card,POS,Delhi,0,70,382.35,766,0,0
63.34,Travel,NetBanking,Desktop,Hyderabad,0,161,346.7,539,0,0
51.56,Travel,Debit Card,Desktop,Kolkata,0,193,264.96,1298,0,0
204.53,Grocery,Credit Card,Mobile,Pune,0,25,374.91,200,0,0
6.04,Electronics,Credit Card,POS,Pune,0,70,276.91,1085,0,0
26.35,Electronics,PayPal,Desktop,Delhi,0,156,198.87,1679,0,0
34.45,Fashion,NetBanking,Mobile,Delhi,0,146,223.54,750,0,0
122.02,Entertainment,NetBanking,Desktop,Mumbai,0,63,420.87,1024,0,0
391.58,Travel,Debit Card,POS,Chennai,1,49,286.0,844,0,0
22.03,Entertainment,Debit Card,Mobile,Pune,0,123,194.88,458,0,0
165.91,Electronics,Credit Card,Mobile,Chennai,0,124,98.07,1088,0,0
142.05,Entertainment,NetBanking,POS,Pune,0,194,252.73,234,0,0
20.36,Health,NetBanking,Mobile,Delhi,0,40,133.68,919,0,0
40.78,Grocery,Debit Card,POS,Hyderabad,0,85,478.23,1437,0,0
42.17,Travel,UPI,Mobile,Hyderabad,0,87,250.58,934,0,0
306.14,Fashion,Credit Card,POS,Kolkata,0,194,14.38,1319,0,0
15.96,Grocery,NetBanking,Desktop,Pune,1,80,55.51,1630,0,0
128.42,Food,PayPal,Desktop,Pune,0,4,149.32,1496,1,1
32.54,Health,PayPal,Desktop,Mumbai,1,34,55.16,1663,0,0
105.0,Fashion,UPI,Mobile,Delhi,0,5,448.04,726,0,0
43.58,Utilities,Debit Card,POS,Delhi,0,150,428.63,779,0,0
69.09,Grocery,Debit Card,POS,Kolkata,0,148,485.72,1538,0,0
143.0,Electronics,Debit Card,Desktop,Chennai,0,103,356.17,1014,0,0
130.44,Food,PayPal,Desktop,Mumbai,0,175,326.28,1523,0,0
161.05,Fashion,Debit Card,Desktop,Bengaluru,0,34,462.51,1319,0,0
4.92,Electronics,PayPal,POS,Hyderabad,0,172,473.73,1015,0,0
94.23,Health,UPI,Desktop,Hyderabad,0,6,439.97,1968,0,0
12.06,Utilities,Credit Card,Mobile,Delhi,0,184,432.12,1797,0,0
43.0,Food,NetBanking,Desktop,Kolkata,0,29,339.13,1162,0,0
63.63,Travel,UPI,Desktop,Mumbai,1,53,10.79,1542,0,0
41.23,Utilities,PayPal,POS,Bengaluru,0,1,220.46,1231,0,0
58.65,Electronics,UPI,Mobile,Hyderabad,0,59,321.47,278,0,0
453.0,Grocery,NetBanking,POS,Mumbai,0,176,278.09,1889,0,0
11.62,Entertainment,Credit Card,Mobile,Bengaluru,0,7,412.35,1925,0,0
90.03,Fashion,NetBanking,Mobile,Pune,0,160,411.26,1058,0,0
40.33,Food,PayPal,Desktop,Delhi,0,78,303.35,1210,0,0
11.42,Electronics,NetBanking,Desktop,Chennai,0,189,20.78,259,0,0
13.83,Travel,UPI,POS,Hyderabad,0,185,190.97,657,0,0
238.5,Entertainment,Debit Card,POS,Hyderabad,0,51,122.12,1314,0,0
169.36,Fashion,UPI,POS,Bengaluru,0,147,176.01,857,0,0
190.05,Fashion,PayPal,Mobile,Chennai,0,27,312.47,350,0,0
381.72,Electronics,Credit Card,POS,Pune,0,63,42.57,1180,0,0
18.69,Travel,NetBanking,Mobile,Mumbai,0,188,20.9,57,0,0
35.13,Health,Credit Card,Mobile,Delhi,0,61,224.07,880,0,0
88.5,Entertainment,PayPal,Mobile,Mumbai,1,61,398.85,539,0,1
52.9,Health,NetBanking,Mobile,Bengaluru,0,126,25.04,257,0,0
43.36,Food,UPI,Mobile,Hyderabad,0,45,426.03,670,0,0
35.43,Electronics,UPI,Desktop,Pune,0,149,198.1,570,0,1
72.07,Entertainment,PayPal,Mobile,Hyderabad,0,172,67.94,1232,0,0
68.57,Food,NetBanking,Mobile,Mumbai,0,129,288.07,1729,1,1
14.09,Utilities,UPI,Desktop,Pune,0,95,476.66,701,0,0
51.05,Health,PayPal,Desktop,Kolkata,0,91,275.83,1885,0,0
64.5,Utilities,PayPal,Desktop,Delhi,1,44,346.45,939,0,0
67.57,Utilities,Credit Card,POS,Bengaluru,0,62,410.05,1341,0,0
18.87,Entertainment,UPI,POS,Delhi,0,61,401.68,1547,0,0
108.47,Fashion,NetBanking,Mobile,Bengaluru,0,79,45.83,1318,0,0
2.04,Food,UPI,Mobile,Delhi,0,89,373.09,1520,0,0
35.06,Utilities,UPI,Mobile,Kolkata,0,112,475.23,1448,0,0
121.21,Travel,UPI,Mobile,Mumbai,0,111,353.32,1485,0,0
66.39,Grocery,PayPal,Desktop,Chennai,0,50,419.86,1488,0,0
24.21,Health,Debit Card,POS,Pune,0,41,247.92,1441,0,0
94.98,Health,Debit Card,Desktop,Bengaluru,0,33,166.34,838,0,0
67.03,Travel,Credit Card,POS,Mumbai,0,12,341.36,1590,0,0
127.27,Entertainment,UPI,Desktop,Hyderabad,0,2,251.18,1198,0,0
106.25,Entertainment,Debit Card,Mobile,Hyderabad,0,107,448.69,1228,0,0
75.35,Entertainment,Credit Card,POS,Delhi,0,149,487.45,549,0,0
53.58,Food,PayPal,Mobile,Hyderabad,0,142,411.7,1367,0,0
11.43,Electronics,UPI,POS,Chennai,0,34,496.41,1674,0,0
24.23,Utilities,NetBanking,POS,Bengaluru,0,85,180.7,1182,0,0
43.45,Fashion,PayPal,Mobile,Delhi,0,192,448.92,543,1,1
73.16,Grocery,Credit Card,Mobile,Bengaluru,0,151,171.67,1063,0,0
57.68,Electronics,PayPal,Mobile,Bengaluru,0,85,67.84,376,0,0
27.19,Electronics,NetBanking,Desktop,Kolkata,0,50,314.47,146,0,0
0.52,Travel,PayPal,POS,Mumbai,0,142,232.94,440,0,0
54.85,Food,Credit Card,POS,Hyderabad,0,106,461.63,1450,0,0
26.91,Health,NetBanking,POS,Pune,0,46,251.18,1884,0,0
106.12,Health,NetBanking,Mobile,Bengaluru,0,118,464.54,1064,0,0
1.94,Travel,PayPal,POS,Chennai,0,5,48.53,1451,0,0
70.32,Food,NetBanking,POS,Kolkata,0,66,416.95,1661,0,1
227.06,Travel,PayPal,Mobile,Chennai,1,150,381.97,1945,0,0
15.33,Health,UPI,Mobile,Pune,0,70,362.79,1146,0,0
51.04,Electronics,NetBanking,POS,Hyderabad,0,108,184.02,1155,0,0
7.67,Fashion,PayPal,Desktop,Hyderabad,0,2,394.04,127,0,0
78.61,Utilities,UPI,Mobile,Delhi,1,29,246.82,311,0,0
63.98,Entertainment,NetBanking,Desktop,Delhi,0,61,360.45,836,1,0
41.85,Food,UPI,Desktop,Delhi,0,100,280.59,889,0,0
58.95,Utilities,NetBanking,Desktop,Hyderabad,0,128,87.15,1721,0,0
181.51,Grocery,Credit Card,Desktop,Bengaluru,0,199,41.63,686,1,1
17.48,Grocery,Credit Card,Mobile,Mumbai,0,144,189.43,1474,1,1
1.83,Electronics,PayPal,POS,Pune,0,192,467.07,1417,0,0
158.25,Travel,Debit Card,POS,Kolkata,0,97,269.57,240,0,0
68.85,Travel,Credit Card,Mobile,Pune,0,97,403.07,1720,0,0
177.06,Health,Debit Card,Mobile,Pune,0,14,292.22,1807,0,0
72.69,Electronics,UPI,Desktop,Delhi,0,43,479.37,537,0,0
132.93,Health,UPI,Desktop,Mumbai,0,171,191.03,1129,0,0
44.92,Health,Debit Card,Mobile,Chennai,0,70,37.95,1376,0,0
110.86,Grocery,PayPal,POS,Hyderabad,0,55,392.53,1943,0,0
195.39,Health,NetBanking,Desktop,Chennai,0,31,355.67,481,0,0
67.91,Utilities,Debit Card,Mobile,Delhi,0,76,268.49,716,0,0
15.95,Entertainment,Debit Card,Mobile,Bengaluru,0,168,169.93,652,0,0
25.05,Health,Debit Card,Mobile,Kolkata,0,155,102.25,1000,0,0
17.72,Grocery,Debit Card,Desktop,Kolkata,0,52,246.32,959,0,0
22.68,Entertainment,Debit Card,Mobile,Delhi,0,128,336.44,47,0,0
29.27,Travel,PayPal,POS,Mumbai,0,7,293.65,1344,0,0
64.8,Food,Credit Card,Mobile,Kolkata,0,174,224.37,815,0,0
70.94,Fashion,NetBanking,Desktop,Delhi,0,100,274.45,1803,0,0
44.48,Health,Credit Card,POS,Pune,1,161,62.9,227,0,0
76.45,Utilities,Debit Card,POS,Bengaluru,0,136,350.96,1215,0,1
6.81,Entertainment,Credit Card,Mobile,Bengaluru,0,133,369.79,446,0,0
7.35,Food,PayPal,Mobile,Hyderabad,0,61,15.61,413,0,0
15.08,Grocery,UPI,POS,Hyderabad,0,104,142.55,229,0,0
58.4,Food,Credit Card,Mobile,Pune,0,188,55.14,1799,0,0
19.26,Fashion,NetBanking,Desktop,Bengaluru,0,152,499.13,924,0,0
26.65,Utilities,PayPal,POS,Pune,0,7,300.74,1905,0,0
40.91,Food,UPI,Mobile,Bengaluru,1,189,238.21,1551,0,0
133.65,Utilities,PayPal,POS,Mumbai,0,83,236.87,1009,0,0
1.12,Entertainment,Debit Card,Mobile,Delhi,0,95,482.74,1096,0,0
83.84,Food,UPI,Mobile,Hyderabad,0,164,333.33,111,0,1
88.42,Utilities,NetBanking,Desktop,Mumbai,0,27,92.64,1592,0,0
128.22,Food,UPI,Mobile,Kolkata,0,124,229.6,1357,0,0
215.95,Food,NetBanking,Mobile,Delhi,0,157,389.36,1634,0,0
1.63,Electronics,Debit Card,Mobile,Hyderabad,0,87,217.44,1252,0,0
13.36,Health,NetBanking,Desktop,Kolkata,0,148,161.67,1459,0,0
173.84,Grocery,PayPal,Mobile,Pune,0,70,495.7,1983,0,0
49.08,Fashion,Credit Card,Mobile,Kolkata,0,114,468.46,1480,0,0
66.52,Grocery,PayPal,Mobile,Mumbai,0,76,471.36,1514,0,0
87.02,Electronics,PayPal,POS,Chennai,0,114,74.52,913,0,0
90.92,Electronics,UPI,Desktop,Kolkata,0,3,124.79,509,0,0
214.75,Entertainment,Debit Card,POS,Chennai,0,167,226.61,757,0,0
463.39,Electronics,Credit Card,Desktop,Hyderabad,0,99,417.74,153,0,1
101.88,Health,NetBanking,Desktop,Mumbai,0,124,371.05,557,0,0
27.09,Electronics,UPI,POS,Kolkata,0,45,426.34,1691,0,0
169.46,Food,Debit Card,Desktop,Delhi,0,126,461.17,555,0,0
4.04,Grocery,Credit Card,Desktop,Kolkata,0,68,392.58,68,0,0
21.02,Travel,PayPal,POS,Delhi,1,31,138.27,1252,0,1
182.14,Fashion,Debit Card,Mobile,Mumbai,0,106,149.87,137,1,1
23.68,Electronics,Debit Card,Desktop,Chennai,0,38,182.72,297,0,0
19.94,Grocery,Debit Card,POS,Mumbai,1,134,158.51,1406,0,0
11.89,Entertainment,PayPal,Desktop,Chennai,1,8,132.06,340,0,0
156.78,Electronics,NetBanking,POS,Chennai,0,28,378.72,1443,0,0
55.46,Health,UPI,Mobile,Pune,0,15,26.66,69,0,0
89.89,Electronics,NetBanking,Desktop,Pune,1,8,366.91,1912,0,1
21.86,Electronics,Credit Card,Mobile,Delhi,0,54,413.55,810,0,0
113.52,Utilities,UPI,Mobile,Hyderabad,0,134,42.36,610,0,0
114.17,Utilities,Credit Card,POS,Bengaluru,0,29,40.31,181,0,0
29.99,Electronics,PayPal,Desktop,Mumbai,0,115,149.88,216,0,0
42.3,Entertainment,NetBanking,Desktop,Chennai,0,34,112.07,459,0,0
18.83,Utilities,Debit Card,Desktop,Mumbai,0,7,294.76,1917,0,1
300.27,Electronics,UPI,Desktop,Hyderabad,0,40,340.97,486,0,0
82.99,Fashion,Debit Card,Desktop,Hyderabad,0,74,320.73,782,0,0
218.11,Grocery,Credit Card,POS,Bengaluru,0,141,185.1,1280,0,0
28.92,Utilities,Debit Card,Desktop,Kolkata,0,62,254.21,1481,0,0
121.82,Utilities,Debit Card,Mobile,Bengaluru,0,86,323.6,233,1,1
116.15,Health,PayPal,Mobile,Chennai,0,116,68.52,808,0,0
94.12,Electronics,PayPal,Desktop,Pune,0,65,122.46,147,0,0
269.67,Electronics,NetBanking,POS,Kolkata,0,41,446.34,1882,0,0
40.01,Electronics,Credit Card,POS,Bengaluru,0,123,177.74,1857,0,0
11.21,Electronics,PayPal,Desktop,Pune,0,170,402.57,1447,0,0
89.11,Utilities,PayPal,Mobile,Kolkata,0,116,132.98,251,0,0
104.54,Food,NetBanking,Desktop,Pune,0,66,30.4,926,0,0
68.46,Food,UPI,Desktop,Chennai,0,116,255.2,92,0,0
18.54,Travel,NetBanking,Desktop,Delhi,0,139,447.32,425,0,0
56.17,Electronics,Debit Card,POS,Pune,0,101,411.45,34,0,0
29.94,Travel,Debit Card,POS,Chennai,0,50,133.94,1387,0,1
44.61,Fashion,PayPal,Mobile,Bengaluru,0,71,455.87,1345,0,0
82.9,Travel,PayPal,Mobile,Mumbai,0,163,245.06,537,0,0
109.39,Grocery,NetBanking,Desktop,Bengaluru,0,80,34.01,174,1,1
21.14,Food,NetBanking,Mobile,Hyderabad,0,79,23.68,983,0,0
41.58,Food,Credit Card,Desktop,Bengaluru,0,20,247.71,691,0,0
25.09,Electronics,Debit Card,Mobile,Delhi,0,156,277.7,1212,0,0
17.71,Utilities,NetBanking,Desktop,Chennai,0,123,49.16,1975,0,0
122.37,Electronics,UPI,POS,Pune,0,37,461.9,810,0,0
191.97,Fashion,Credit Card,Desktop,Hyderabad,1,3,361.93,988,0,0
36.99,Health,NetBanking,POS,Chennai,0,93,402.63,992,0,0
111.31,Fashion,PayPal,POS,Chennai,0,187,296.17,1884,0,0
181.84,Grocery,NetBanking,Mobile,Pune,0,101,335.14,40,0,0
149.73,Electronics,PayPal,Mobile,Kolkata,0,155,200.05,98,0,0
16.15,Electronics,PayPal,POS,Bengaluru,0,32,342.86,1757,0,0
250.42,Fashion,Debit Card,Desktop,Mumbai,1,48,489.31,1667,0,0
37.82,Fashion,Debit Card,Desktop,Kolkata,0,46,327.38,993,0,0
33.15,Fashion,NetBanking,Mobile,Hyderabad,0,114,177.4,1597,0,0
5.16,Food,NetBanking,Desktop,Pune,0,95,149.77,231,0,0
53.27,Travel,UPI,Desktop,Delhi,0,47,482.04,295,1,0
9.23,Travel,Credit Card,Desktop,Delhi,0,40,100.65,137,0,0
22.86,Electronics,Credit Card,POS,Mumbai,0,131,405.04,1107,0,0
30.49,Food,NetBanking,POS,Mumbai,1,116,237.98,980,1,1
132.37,Fashion,Debit Card,Desktop,Bengaluru,0,157,227.44,1391,0,0
166.67,Electronics,UPI,Mobile,Delhi,0,91,376.29,219,0,0
28.82,Food,Credit Card,Desktop,Hyderabad,0,58,82.54,268,0,0
156.55,Grocery,NetBanking,Mobile,Pune,0,178,238.49,980,0,0
155.72,Health,Debit Card,POS,Mumbai,0,10,27.56,372,0,0
115.73,Food,Debit Card,Desktop,Mumbai,0,61,338.5,1903,0,0
12.69,Entertainment,Debit Card,Desktop,Mumbai,0,111,38.6,320,0,0
93.78,Electronics,PayPal,Mobile,Pune,0,121,52.77,1376,0,0
232.07,Utilities,Debit Card,Mobile,Hyderabad,0,61,423.96,350,0,0
91.79,Travel,NetBanking,Desktop,Delhi,0,151,227.05,1838,0,0
32.23,Entertainment,UPI,Desktop,Kolkata,0,6,108.48,71,0,0
55.54,Fashion,NetBanking,Mobile,Hyderabad,0,75,300.37,984,0,0
83.01,Health,Debit Card,POS,Pune,1,188,264.45,1251,0,0
57.16,Utilities,UPI,Mobile,Hyderabad,1,115,211.35,918,0,0
10.22,Grocery,Credit Card,Desktop,Bengaluru,0,155,453.65,662,0,0
29.92,Utilities,Credit Card,POS,Kolkata,0,183,377.23,1960,0,0
129.72,Health,NetBanking,POS,Pune,0,31,84.28,875,0,1
158.1,Utilities,UPI,POS,Kolkata,0,123,289.68,313,0,0
11.82,Health,NetBanking,POS,Kolkata,0,158,53.48,836,0,0
243.57,Food,UPI,Desktop,Mumbai,0,67,129.88,211,0,0
31.9,Electronics,UPI,POS,Delhi,0,13,455.83,1665,0,0
86.85,Utilities,NetBanking,Mobile,Kolkata,0,59,236.42,1064,0,0
111.49,Utilities,UPI,Mobile,Bengaluru,0,54,447.13,1936,0,0
133.68,Electronics,Debit Card,Mobile,Bengaluru,0,104,91.34,774,0,0
233.13,Health,UPI,Desktop,Pune,0,21,110.62,471,1,1
30.02,Fashion,UPI,POS,Chennai,0,43,182.88,658,0,0
156.44,Electronics,NetBanking,Mobile,Mumbai,0,11,189.5,1477,1,1
11.3,Health,Credit Card,Mobile,Delhi,0,109,375.19,1553,0,0
97.67,Electronics,PayPal,Mobile,Delhi,0,67,303.71,417,0,0
108.38,Fashion,UPI,POS,Delhi,0,166,281.09,605,0,0
90.59,Grocery,PayPal,Mobile,Pune,0,95,305.16,1741,0,0
23.26,Entertainment,UPI,POS,Mumbai,0,152,368.77,483,0,0
165.11,Health,NetBanking,POS,Kolkata,0,106,447.48,1648,0,0
14.8,Travel,NetBanking,POS,Kolkata,0,51,213.22,956,0,0
4.41,Travel,UPI,Desktop,Pune,0,189,403.43,1055,0,0
101.12,Health,NetBanking,Desktop,Delhi,0,46,252.6,840,0,0
51.62,Food,NetBanking,POS,Kolkata,1,43,363.82,1782,0,0
151.29,Grocery,UPI,POS,Hyderabad,0,27,438.66,1295,0,1
38.68,Food,Credit Card,Desktop,Hyderabad,0,85,25.79,838,0,0
14.74,Entertainment,UPI,Desktop,Mumbai,0,158,277.85,1113,0,0
144.85,Travel,Credit Card,POS,Delhi,1,94,494.8,397,0,0
63.69,Fashion,NetBanking,Desktop,Pune,0,127,253.15,1768,0,0
16.78,Health,Credit Card,Mobile,Chennai,0,191,433.51,971,0,0
101.95,Entertainment,NetBanking,POS,Chennai,0,10,101.09,69,0,0
57.25,Utilities,Credit Card,POS,Chennai,0,131,306.1,1368,0,0
74.17,Utilities,Credit Card,Desktop,Hyderabad,0,60,436.45,586,0,1
49.43,Electronics,UPI,Mobile,Pune,0,27,221.45,1351,0,0
141.15,Travel,Credit Card,Desktop,Chennai,0,123,248.49,1684,0,0
141.55,Grocery,NetBanking,Mobile,Delhi,0,173,50.19,946,0,0
98.86,Travel,UPI,Mobile,Delhi,0,62,30.66,1050,0,0
8.91,Grocery,Credit Card,POS,Chennai,0,152,239.67,672,1,1
146.04,Grocery,UPI,Mobile,Bengaluru,0,46,423.3,479,0,0
88.94,Health,PayPal,POS,Chennai,0,126,466.35,424,0,0
95.53,Grocery,UPI,Mobile,Bengaluru,0,172,332.74,821,0,0
36.08,Food,PayPal,POS,Mumbai,0,63,414.94,1615,0,0
169.14,Utilities,PayPal,Mobile,Mumbai,0,4,370.08,117,0,1
103.39,Entertainment,UPI,Desktop,Delhi,0,16,353.73,562,0,0
9.56,Fashion,NetBanking,Mobile,Pune,0,179,386.83,1974,0,0
41.91,Travel,NetBanking,Desktop,Hyderabad,0,74,257.6,1441,0,0
173.99,Fashion,NetBanking,Mobile,Pune,0,112,234.39,773,0,0
3.87,Entertainment,Debit Card,Mobile,Delhi,0,101,87.98,410,0,1
260.39,Electronics,PayPal,POS,Delhi,1,176,423.47,1608,0,0
90.95,Entertainment,UPI,Mobile,Pune,0,193,31.86,460,0,0
79.84,Travel,NetBanking,Mobile,Hyderabad,0,197,141.05,1588,0,0
25.24,Utilities,NetBanking,Mobile,Delhi,0,45,264.76,1269,0,0
22.89,Fashion,UPI,Desktop,Kolkata,0,131,486.08,306,0,0
227.87,Fashion,PayPal,POS,Kolkata,1,17,395.13,223,0,0
28.34,Health,UPI,POS,Hyderabad,0,165,190.65,1780,0,0
119.51,Health,Debit Card,Mobile,Delhi,0,5,359.83,208,0,0
39.95,Entertainment,Debit Card,Mobile,Kolkata,0,175,466.37,1196,0,0
12.0,Entertainment,UPI,Desktop,Mumbai,0,44,274.05,1879,0,0
0.86,Electronics,PayPal,Mobile,Bengaluru,0,161,236.35,1591,0,0
62.87,Grocery,NetBanking,POS,Delhi,0,21,280.97,247,0,0
297.64,Travel,Debit Card,POS,Bengaluru,0,195,162.65,1564,0,0
36.85,Health,Debit Card,Desktop,Chennai,0,68,454.6,1017,0,0
35.35,Travel,PayPal,Desktop,Kolkata,0,32,400.67,1112,1,0
33.74,Electronics,Debit Card,POS,Delhi,1,24,355.69,1399,0,1
58.81,Health,Debit Card,Desktop,Mumbai,0,163,298.66,586,0,0
46.48,Health,PayPal,Mobile,Hyderabad,0,146,485.04,1472,0,1
169.56,Grocery,UPI,Mobile,Mumbai,0,67,155.88,1277,0,0
56.34,Travel,NetBanking,Desktop,Bengaluru,0,103,148.74,1403,1,1
56.7,Utilities,NetBanking,POS,Hyderabad,0,54,128.65,797,1,0
11.91,Travel,Debit Card,Desktop,Mumbai,0,154,373.47,1675,0,1
324.75,Travel,NetBanking,POS,Mumbai,0,188,400.67,1885,0,0
23.01,Grocery,UPI,Desktop,Mumbai,0,125,302.59,1905,0,0
6.1,Health,Debit Card,Desktop,Pune,0,117,329.47,1815,0,0
87.05,Electronics,NetBanking,Desktop,Hyderabad,0,65,180.99,106,0,0
72.38,Travel,Credit Card,Mobile,Mumbai,0,179,29.48,1848,0,0
42.91,Fashion,Credit Card,Mobile,Kolkata,0,114,134.28,628,0,0
